amount,hour,distance_from_home_km,is_foreign,tx_last_24h,account_age_days,merchant_risk_score,is_fraud
43.79,4,18.27,0,2,1476,0.1518,0
17.53,15,9.8,0,6,2728,0.2444,0
63.48,12,36.3,0,3,1288,0.3498,0
76.18,16,16.08,0,3,2441,0.0634,0
14.86,2,20.31,0,6,1632,0.3449,1
33.68,15,13.66,1,3,1023,0.1402,0
80.17,8,36.81,0,5,731,0.1458,0
11.87,4,17.57,0,1,256,0.2052,0
11.0,11,12.07,0,4,1755,0.0525,0
19.91,23,35.37,0,2,2951,0.2201,0
91.24,1,19.23,0,4,1548,0.1128,0
29.64,8,12.62,0,6,2818,0.5704,0
21.55,1,1.26,0,2,1969,0.1481,0
33.11,3,38.97,0,1,2573,0.0981,0
17.04,10,33.4,0,2,391,0.1377,0
237.3,23,6.23,0,2,69,0.248,0
117.47,1,30.61,0,5,1929,0.2556,0
14.67,14,42.95,0,1,1236,0.0378,0
116.44,20,11.76,0,3,1298,0.0798,0
33.05,6,5.12,0,2,398,0.3948,0
193.72,7,10.67,0,5,2946,0.3185,0
9.4,3,-999.0,1,2,2516,0.1599,0
17.17,1,13.45,0,5,2452,0.3008,0
69.72,12,34.14,0,3,2608,0.3424,0
28.08,23,2.83,0,4,210,0.1014,0
136.44,16,35.72,0,3,2239,0.0481,0
29.42,10,13.53,0,4,1294,0.4938,0
30.28,13,0.93,0,3,487,0.2705,0
4.36,23,11.43,0,5,1279,0.0662,0
421.35,7,64.26,0,7,2486,0.106,0
12.53,10,44.99,0,5,2108,0.1195,0
16.33,19,36.61,0,2,972,0.3356,0
107.1,22,23.14,0,2,356,0.2544,0
24.81,17,31.38,0,3,1306,0.1534,0
18.27,3,8.13,0,2,2644,0.1544,0
276.14,15,7.6,1,0,1075,0.2838,1
97.88,3,-999.0,0,3,839,0.2759,0
19.96,8,34.66,1,5,1760,0.0373,0
115.53,1,19.35,1,5,2123,0.0727,0
33.52,9,12.11,0,5,2854,0.3401,0
398.93,17,31.24,0,4,2079,0.1615,0
69.8,8,21.1,0,5,1375,0.2108,0
171.79,3,32.55,0,2,2374,0.1809,0
11.99,21,8.24,0,4,1373,0.355,0
27.47,21,2.72,0,2,607,0.0615,0
14.16,4,52.33,1,3,2382,0.0424,0
31.6,6,15.41,0,4,265,0.518,0
46.18,5,11.19,0,1,1261,0.1038,0
21.04,3,12.65,0,5,259,0.4095,0
170.85,2,12.8,0,6,2182,0.225,0
67.32,8,40.82,0,5,2090,0.2901,0
12.68,3,21.84,0,4,557,0.3762,0
11.8,21,80.44,0,2,1512,0.024,0
143.26,11,10.94,0,3,2673,0.3636,0
63.14,9,17.33,0,2,283,0.229,0
86.71,13,46.45,0,4,1549,0.1254,0
33.43,13,-999.0,0,1,2836,0.446,0
94.15,21,16.84,0,0,237,0.3499,0
26.35,0,19.11,0,3,1590,0.2442,0
21.12,6,94.0,1,5,2993,0.1082,0
26.02,16,29.14,0,4,636,0.4854,0
128.64,20,1.35,0,3,709,0.1714,0
326.68,18,15.04,0,1,896,0.1136,0
46.17,16,90.21,0,1,2988,0.306,0
27.72,23,23.08,1,0,2607,0.1062,0
12.83,22,6.02,1,2,1639,0.0398,0
22.38,7,28.32,0,3,2990,0.1814,0
52.44,7,20.13,0,6,2921,0.2936,0
68.05,6,9.53,0,4,138,0.2613,0
22.78,18,2.71,0,2,659,0.1188,0
80.0,10,31.48,0,2,589,0.1583,0
28.37,17,9.11,0,2,2209,0.2056,0
104.91,7,12.02,0,3,1646,0.228,0
43.79,4,89.89,0,2,1901,0.0871,0
14.17,20,27.03,0,3,2668,0.2371,0
37.63,18,22.46,0,3,2650,0.3856,0
108.54,8,1.82,0,2,1511,0.0885,0
1.71,4,18.89,0,2,2791,0.0545,0
4.97,2,49.89,0,1,2471,0.1517,0
103.4,18,8.67,0,3,434,0.3022,0
125.46,17,25.33,0,3,1224,0.1764,0
96.7,21,23.57,0,1,2409,0.2362,0
45.43,22,30.75,0,5,1247,0.0865,0
72.44,19,3.29,0,8,1484,0.1361,0
59.16,1,2.22,0,2,1279,0.2282,0
163.08,1,22.74,0,3,1563,0.2049,0
55.86,8,-999.0,0,2,2219,0.339,0
54.04,10,29.1,0,3,1102,0.2709,0
174.41,6,27.62,0,2,2454,0.2794,0
12.55,14,3.73,0,3,567,0.1383,0
133.05,16,16.82,0,3,2476,0.096,0
44.01,7,62.66,0,2,2664,0.1087,0
9.16,2,1.57,1,4,1927,0.032,0
44.32,10,-999.0,0,2,1199,0.2751,0
143.47,15,17.53,0,5,1801,0.2517,0
4.92,15,9.31,0,5,1155,0.4454,0
45.22,17,4.14,0,4,780,0.3047,0
24.4,21,8.87,0,1,1352,0.2451,0
159.31,21,24.12,0,3,1328,0.2688,0
33.84,21,13.02,0,2,794,0.063,0
413.49,11,43.67,0,5,2395,0.2916,0
85.4,22,10.72,0,3,956,0.1161,0
4.95,14,7.94,0,3,2617,0.1132,0
86.91,14,13.14,1,2,1338,0.1136,0
8.87,8,40.69,0,1,313,0.2308,0
169.93,15,23.25,0,3,1370,0.5212,0
98.99,14,65.46,0,6,2660,0.2062,0
77.32,14,7.91,0,0,391,0.2755,0
238.46,19,10.98,1,2,693,0.0869,1
26.65,5,28.96,0,4,2387,0.5452,0
52.66,17,18.33,0,2,1417,0.0702,0
6.87,15,11.5,0,5,2135,0.2529,0
51.46,10,-999.0,1,3,1588,0.2366,0
27.27,13,21.36,0,2,2326,0.7194,0
20.94,19,2.69,0,5,2486,0.2747,0
113.87,9,43.85,0,6,2594,0.0792,0
48.46,21,11.43,0,1,2904,0.0599,0
35.75,20,10.52,0,3,2833,0.1858,0
8.37,6,29.39,0,3,433,0.1284,0
38.15,21,58.9,0,1,1581,0.1854,0
102.57,5,-999.0,1,5,1267,0.3063,0
22.8,13,24.94,0,3,2914,0.1784,0
22.78,10,10.05,0,2,1702,0.1361,0
8.2,6,48.6,0,1,1538,0.0907,0
11.59,21,14.1,0,3,1898,0.1527,0
42.36,18,6.54,0,4,1282,0.3813,0
9.32,14,55.04,0,5,1004,0.1488,0
52.6,4,-999.0,0,2,1853,0.4688,0
52.27,16,19.71,0,1,318,0.076,0
9.28,22,15.42,0,2,323,0.0665,0
17.68,15,30.97,0,3,2637,0.3166,0
111.65,9,7.36,0,2,2628,0.0635,0
16.34,6,7.42,0,4,2229,0.119,0
26.88,11,24.62,0,6,1112,0.1276,0
7.61,11,12.9,0,2,1365,0.5459,0
15.37,11,4.0,0,6,1577,0.1233,0
27.85,3,20.39,0,3,1110,0.6019,0
26.69,2,13.87,1,5,2278,0.503,0
17.39,10,32.23,0,3,2241,0.1615,0
82.23,11,40.0,0,1,2368,0.0565,0
42.42,18,8.88,0,3,774,0.3144,1
356.0,22,19.64,1,4,1010,0.0623,0
44.63,23,24.35,0,1,423,0.0349,0
27.8,21,9.51,0,3,1004,0.0875,0
27.94,9,1.37,0,4,270,0.2322,0
16.87,21,27.9,0,2,2878,0.3097,0
111.03,7,10.74,0,2,706,0.1943,0
52.99,21,32.06,0,3,2774,0.1082,0
86.25,7,2.13,0,0,1568,0.0569,0
86.15,7,5.9,0,3,697,0.1415,0
17.76,4,13.63,0,3,302,0.107,0
62.58,4,19.43,0,3,2015,0.0358,0
53.75,0,12.21,0,5,1411,0.3258,0
20.51,9,17.13,0,2,2985,0.0882,0
11.89,20,28.03,0,3,1686,0.0941,0
24.78,0,11.16,0,6,1138,0.159,0
12.45,4,22.05,0,3,2983,0.2814,0
104.14,20,-999.0,0,5,637,0.106,0
94.7,13,18.17,0,5,113,0.1186,0
22.87,19,1.49,0,0,1999,0.2697,0
36.32,3,8.74,0,4,669,0.1042,0
8.45,6,12.11,0,1,2097,0.1028,0
57.63,10,32.19,0,5,2786,0.3857,0
118.98,18,19.03,0,7,2002,0.1216,0
135.88,22,17.05,0,3,2990,0.0907,0
543.39,0,29.26,0,0,1232,0.0972,0
90.47,15,10.6,0,2,444,0.0365,0
31.51,1,9.62,0,1,1838,0.146,0
61.65,21,6.45,0,5,1974,0.1287,0
36.12,9,36.51,0,1,2865,0.1398,0
42.15,23,9.61,0,5,1913,0.2841,0
2.67,2,1.12,1,5,1073,0.0686,0
30.94,17,-999.0,0,3,2802,0.1021,0
45.75,1,26.63,1,4,2423,0.4062,0
50.53,11,16.24,0,5,2202,0.0388,0
47.22,1,8.81,1,3,68,0.1674,0
109.41,13,3.82,0,3,2556,0.031,0
11.45,22,21.78,0,2,1150,0.1174,0
42.78,9,41.34,0,3,2221,0.3542,0
8.94,2,19.44,0,10,1563,0.2701,0
11.35,18,15.34,0,3,2329,0.2251,0
157.78,23,27.1,0,4,1121,0.2093,1
122.9,14,24.52,0,2,165,0.138,0
64.92,22,25.17,0,5,1085,0.0402,0
7.01,0,15.7,0,4,749,0.4461,0
81.81,6,22.86,0,6,2075,0.1537,0
64.68,14,48.98,0,6,1747,0.0704,0
32.73,20,28.29,0,5,2840,0.1126,0
69.24,4,53.77,0,4,2869,0.2421,0
55.13,14,14.05,0,4,1072,0.2039,0
137.46,3,13.95,0,4,1373,0.1088,0
135.66,0,47.81,0,3,1022,0.2331,0
135.11,9,53.42,0,3,2231,0.2382,0
86.5,20,12.43,0,3,117,0.2253,0
13.16,14,2.94,0,2,1985,0.1542,0
16.43,12,12.72,0,2,792,0.021,0
16.49,17,11.12,1,3,2957,0.4485,0
110.07,3,55.98,0,2,1677,0.0607,0
51.12,20,2.2,0,1,342,0.2143,0
31.26,13,40.04,0,5,304,0.053,0
23.28,7,0.63,0,0,2107,0.1693,0
12.08,17,19.54,0,1,1042,0.063,0
30.23,18,17.34,0,8,2782,0.2039,0
117.56,14,17.67,0,2,1177,0.104,0
236.87,22,4.59,0,3,1241,0.1226,0
69.65,21,37.97,0,4,151,0.3253,0
18.25,5,12.31,0,1,2870,0.1068,0
15.53,4,8.18,0,7,2336,0.1994,0
78.06,4,54.22,0,4,488,0.0455,1
62.62,2,0.55,0,3,2230,0.4433,0
14.52,9,13.1,0,3,978,0.0943,0
6.37,6,22.84,0,5,61,0.1069,0
199.49,22,7.57,0,6,477,0.1342,0
114.57,2,6.18,0,2,1705,0.0334,0
12.11,5,13.04,0,0,1069,0.054,0
13.32,12,48.08,0,2,2854,0.1782,0
164.66,3,13.16,0,4,1649,0.3292,0
131.29,8,59.0,0,1,561,0.2106,0
33.85,0,3.45,0,2,977,0.4039,0
21.17,23,8.39,0,2,1640,0.043,0
18.88,2,5.24,0,2,2379,0.1756,0
52.5,10,32.8,0,3,2356,0.1331,0
94.41,7,20.96,1,4,1976,0.0588,0
33.3,1,7.76,0,6,2520,0.1296,0
43.02,10,30.61,0,2,1438,0.1124,0
176.26,1,9.09,0,5,2646,0.2781,0
57.04,4,26.88,0,1,2720,0.5831,0
18.59,15,21.31,0,2,2612,0.2589,0
16.67,16,9.9,0,4,1653,0.234,0
19.7,2,22.74,0,2,1046,0.1993,0
90.21,14,18.73,0,1,2938,0.1464,0
35.57,13,18.49,0,2,1712,0.3412,0
34.61,9,39.19,1,0,463,0.069,0
43.24,7,2.09,0,3,1166,0.3078,0
15.98,17,16.92,0,4,372,0.0642,0
32.82,10,7.54,0,2,461,0.4108,0
50.77,13,27.25,0,3,2733,0.3174,0
397.35,14,25.84,0,4,2613,0.0285,0
297.26,22,15.92,1,7,1179,0.212,1
72.68,20,30.47,0,6,103,0.2047,0
41.63,6,1.09,0,4,460,0.0655,0
38.54,16,5.96,0,3,867,0.1759,0
20.48,16,11.41,0,4,1060,0.3312,0
135.13,13,53.62,0,6,931,0.1534,0
33.39,13,19.46,0,9,1980,0.1146,0
109.29,21,10.58,1,4,2109,0.1256,0
21.21,13,9.39,0,1,506,0.1261,0
87.57,15,15.87,0,6,1419,0.1013,0
57.49,7,24.81,0,1,341,0.1022,0
50.85,15,7.75,0,2,427,0.0383,0
52.3,14,34.5,0,1,146,0.0713,0
48.69,10,51.07,0,1,127,0.2095,0
57.84,9,13.9,0,3,1148,0.093,0
19.49,23,17.16,0,1,1729,0.2838,0
54.09,8,34.01,0,6,2921,0.2537,0
4.15,15,2.47,0,4,1111,0.2103,0
15.01,15,25.28,0,3,2524,0.0582,0
18.89,22,17.68,0,8,981,0.3366,0
30.13,11,11.13,1,3,1351,0.0929,0
42.41,11,5.58,0,6,37,0.1058,0
14.71,15,73.71,0,4,1357,0.169,0
41.36,13,7.59,0,3,1495,0.2003,0
66.2,23,16.86,0,4,54,0.1166,0
26.92,12,30.05,0,3,111,0.1847,0
28.98,16,-999.0,0,4,2388,0.1823,0
72.38,17,2.6,0,3,928,0.0654,0
27.89,16,12.48,0,4,2050,0.2277,0
44.48,17,1.48,0,4,1042,0.1423,0
74.57,0,43.08,0,2,1266,0.1681,0
378.79,17,34.46,0,3,157,0.2565,0
36.73,13,7.83,0,4,1820,0.1131,0
87.46,12,79.5,0,2,1258,0.2368,1
31.19,9,74.25,0,3,2113,0.4097,0
162.04,14,3.23,0,2,958,0.2258,0
51.42,2,57.31,0,5,1638,0.3578,0
119.44,17,46.78,0,6,1202,0.0338,0
17.9,5,3.59,0,5,2970,0.1027,0
48.85,10,13.36,0,4,1858,0.082,0
132.37,17,4.03,0,1,2797,0.0233,0
17.29,4,10.78,0,3,1065,0.2259,0
5.44,8,68.51,0,3,595,0.0876,0
13.83,10,-999.0,0,2,1172,0.4358,0
89.7,16,24.94,0,1,221,0.0658,0
47.55,20,8.44,0,2,1205,0.2686,0
17.48,13,71.91,0,4,1140,0.1319,0
65.79,14,4.72,0,4,2304,0.0158,0
207.36,20,27.1,0,5,1608,0.4313,0
166.97,12,33.9,0,1,2485,0.5398,1
26.83,2,14.16,0,2,2372,0.1795,0
164.77,8,25.18,0,4,378,0.2356,0
35.73,2,26.41,0,4,32,0.3123,0
19.07,18,28.59,0,5,2995,0.1757,0
60.82,15,22.93,0,6,2293,0.2488,0
57.65,3,45.36,0,2,548,0.3206,0
280.83,21,2.49,0,3,551,0.2205,0
85.38,12,26.93,0,1,2132,0.0568,0
197.87,22,13.12,0,7,384,0.3911,0
55.72,5,51.02,0,3,1616,0.1608,0
24.15,23,56.58,0,9,549,0.1928,0
63.82,2,11.85,0,1,1469,0.241,0
140.05,12,50.27,0,3,1600,0.2648,0
214.84,22,35.62,0,1,158,0.1585,0
63.91,14,44.06,0,1,2855,0.5207,0
15.64,12,19.94,0,2,1527,0.4725,0
18.86,21,-999.0,0,3,316,0.1246,0
33.73,8,8.7,0,4,198,0.3774,0
43.22,17,18.62,0,5,448,0.1251,0
12.17,8,5.45,0,2,1755,0.1578,0
155.09,5,26.19,0,3,2332,0.3405,0
41.05,19,17.99,0,4,443,0.1436,0
71.89,11,57.75,1,4,2910,0.2395,0
220.49,11,7.67,0,4,1208,0.1707,0
51.93,20,18.44,0,2,836,0.1399,0
14.24,6,53.34,0,3,1913,0.4372,0
27.7,22,49.77,0,4,1245,0.0511,0
136.2,23,2.5,0,2,2311,0.2102,0
3.42,5,1.7,0,3,2520,0.1362,0
46.25,9,11.47,0,3,2060,0.2004,0
122.15,9,15.55,1,1,83,0.0015,0
28.27,4,68.58,0,2,1159,0.4466,0
28.98,5,7.99,0,0,1468,0.3574,0
11.17,9,-999.0,0,3,2197,0.0519,0
59.24,18,7.43,0,7,2551,0.2392,0
93.45,11,40.4,0,0,2793,0.163,0
4.75,9,18.47,0,3,2362,0.1753,0
97.66,23,8.58,0,0,1194,0.1406,0
41.76,7,8.09,0,5,2733,0.1751,0
27.95,8,5.3,0,0,1817,0.043,0
16.34,4,10.12,0,4,2851,0.2813,0
46.86,12,-999.0,1,6,1686,0.0954,0
56.33,4,21.11,0,2,437,0.0433,0
33.38,0,104.64,0,1,1402,0.1491,0
78.5,22,4.76,0,4,2599,0.3234,0
26.44,4,-999.0,0,1,2397,0.1168,0
377.28,15,14.06,0,1,57,0.2333,0
11.91,9,15.21,0,4,459,0.1845,0
27.59,23,18.83,1,0,1448,0.0693,0
68.38,5,13.22,0,2,1363,0.1003,0
148.02,2,-999.0,0,1,2624,0.0893,0
35.55,17,37.66,0,1,1390,0.2464,0
50.1,7,40.03,0,4,760,0.2191,0
24.59,12,37.98,0,4,2181,0.0792,0
76.15,18,35.34,0,1,2333,0.2294,0
54.07,23,8.06,0,2,2794,0.1813,0
37.38,20,14.96,0,4,177,0.3472,0
104.07,0,6.86,0,0,2331,0.1313,0
154.18,3,39.62,0,3,1596,0.3792,0
36.88,22,19.98,0,2,2599,0.2398,0
43.11,9,12.56,0,3,1091,0.258,0
19.6,18,58.37,1,5,854,0.3684,1
18.11,8,4.02,0,3,1354,0.3123,0
285.49,16,33.29,0,2,1841,0.2563,0
71.58,7,25.14,0,2,2699,0.1852,0
41.1,16,15.79,0,0,2458,0.0122,0
6.6,17,16.25,0,1,2935,0.0479,0
4.76,0,50.17,0,2,1627,0.216,0
84.09,9,3.9,0,1,2610,0.1297,0
75.83,18,34.15,0,2,353,0.225,0
15.45,21,53.61,0,2,1055,0.0243,0
41.87,9,29.43,0,3,1758,0.0887,0
95.0,23,4.89,1,1,502,0.0375,0
25.94,12,24.03,0,3,2032,0.2078,0
48.23,9,17.65,1,2,2803,0.1011,0
124.2,3,3.32,0,5,1338,0.1739,0
18.04,22,5.22,0,3,841,0.2162,0
17.58,1,9.05,0,6,1272,0.2239,0
117.74,17,8.18,0,0,514,0.2414,0
71.55,8,8.09,0,1,49,0.1035,0
258.09,19,22.56,0,1,1239,0.4336,1
181.9,16,29.01,1,3,1231,0.2507,0
34.93,14,27.01,0,0,317,0.047,0
53.37,9,8.45,0,1,2730,0.1911,0
48.2,8,3.31,0,3,2798,0.1442,0
92.53,18,25.12,0,4,2640,0.1787,0
266.17,3,23.24,0,2,1710,0.291,0
32.38,7,6.81,0,1,76,0.1659,0
106.69,2,44.57,0,7,2713,0.144,0
32.01,21,33.84,0,1,1134,0.1452,0
50.79,1,20.93,0,0,1734,0.0448,0
14.24,11,-999.0,0,3,945,0.1168,0
18.04,22,-999.0,0,6,934,0.3299,0
126.97,12,35.06,0,3,1654,0.2266,0
60.82,2,-999.0,0,4,781,0.14,0
48.81,10,18.86,0,1,2345,0.3094,0
195.16,11,11.04,0,5,1914,0.2816,0
216.3,3,12.22,0,6,1793,0.2657,0
34.67,22,1.73,0,1,133,0.1196,0
10.28,17,6.01,0,4,891,0.0957,0
68.18,13,18.63,0,3,1575,0.2453,0
276.36,18,8.99,0,3,203,0.2405,0
19.93,12,6.0,0,2,72,0.2133,0
46.17,3,3.55,0,2,599,0.3538,0
26.77,20,1.07,1,3,250,0.0799,0
35.12,0,25.99,0,3,2805,0.0248,0
19.3,4,-999.0,0,1,530,0.0892,0
91.8,13,4.35,0,1,231,0.139,0
32.4,16,29.31,0,5,1193,0.027,0
34.06,17,17.97,0,4,2215,0.0735,0
50.93,3,8.64,0,1,2322,0.1514,0
30.7,21,8.62,0,0,1763,0.1186,0
20.14,17,37.77,1,3,1745,0.2756,0
8.12,23,38.54,0,4,1317,0.0995,0
456.41,2,7.95,0,1,410,0.0992,1
12.15,3,21.78,0,2,1754,0.1115,0
241.54,11,21.85,0,5,1572,0.3562,0
28.11,18,16.93,0,4,1843,0.1435,0
42.4,20,8.61,1,0,2212,0.1937,0
38.42,8,37.55,0,0,915,0.278,0
21.14,8,79.38,0,3,921,0.192,0
23.06,9,3.85,0,3,1177,0.4034,0
77.51,18,27.09,0,2,1549,0.0563,0
34.08,2,13.75,0,3,282,0.1044,0
7.43,10,16.19,0,6,568,0.3769,0
21.57,13,7.78,0,0,2226,0.0443,0
29.63,4,2.62,0,1,2609,0.1437,0
139.22,18,24.61,0,5,1074,0.0897,0
222.29,12,32.19,0,3,2895,0.0568,0
2.69,11,2.73,0,4,2821,0.2352,0
32.54,3,12.65,0,1,426,0.1844,0
68.75,16,35.02,0,7,348,0.2628,0
76.87,12,7.35,0,2,569,0.0576,0
94.55,9,38.06,0,4,1939,0.1044,0
15.61,4,63.57,0,2,34,0.3056,1
44.06,23,10.19,0,4,25,0.2358,0
56.49,11,5.89,0,3,2922,0.2158,0
69.78,5,3.46,0,1,390,0.0071,0
22.67,16,14.68,1,2,542,0.0212,0
269.99,8,12.87,0,2,2416,0.2455,0
47.46,18,41.69,0,2,124,0.0878,0
264.38,3,56.81,0,7,2513,0.2974,0
6.78,12,63.72,0,7,2675,0.1945,0
11.0,10,11.89,1,6,2542,0.1934,0
2.47,14,3.62,0,3,2059,0.2208,0
14.44,17,3.03,0,4,1682,0.1873,0
85.14,1,6.11,0,2,673,0.0789,0
113.86,11,10.84,0,1,2008,0.2454,0
86.87,20,19.44,0,4,539,0.1929,0
85.86,9,27.95,0,2,343,0.1154,0
54.8,22,4.02,0,5,2426,0.0896,0
23.22,14,15.34,0,4,1382,0.1915,0
53.83,21,-999.0,0,3,1829,0.1545,0
59.58,21,8.0,0,2,1587,0.1762,0
50.39,5,26.45,0,3,1799,0.073,0
7.34,16,45.19,0,3,1983,0.1097,0
17.15,2,1.17,0,1,385,0.2399,0
93.97,12,70.58,0,3,447,0.0389,0
19.76,14,11.92,0,5,1224,0.1932,0
63.05,18,2.01,0,2,2555,0.2198,0
47.26,13,11.66,0,2,592,0.1187,0
31.76,21,24.43,0,2,884,0.2848,0
62.69,18,5.31,0,3,489,0.2742,0
70.4,21,12.98,0,3,1857,0.2762,0
42.22,19,4.24,0,4,1853,0.3319,0
142.2,9,66.57,0,4,2542,0.0217,0
140.23,17,22.11,0,2,1431,0.2601,0
96.04,18,3.14,0,1,229,0.2366,0
254.45,12,1.09,0,3,544,0.1898,0
15.0,14,38.92,0,1,2844,0.3382,0
96.61,22,46.05,0,3,1405,0.0628,0
26.27,22,13.57,0,2,2874,0.2412,0
39.18,2,10.72,0,4,2093,0.3421,0
3.76,21,17.22,0,4,2745,0.2043,0
36.03,21,12.83,0,0,547,0.26,0
209.69,16,26.22,0,0,659,0.0247,0
66.56,17,3.78,0,5,2534,0.2742,0
69.65,12,14.65,0,3,1699,0.0988,0
26.21,11,13.74,0,1,430,0.1232,0
68.62,15,7.9,0,5,2552,0.1492,0
74.83,21,32.39,0,4,1231,0.0294,0
21.58,5,31.92,0,4,1254,0.1147,0
60.49,20,10.73,1,2,2754,0.1319,0
36.79,20,7.79,0,3,1627,0.2425,0
19.22,3,7.0,0,4,2940,0.1822,0
61.68,4,13.75,0,2,1735,0.2135,0
10.1,14,11.75,0,2,2707,0.0722,0
808.24,4,22.81,0,7,858,0.2474,0
24.45,5,26.3,0,1,1433,0.0623,0
52.72,1,34.07,1,1,303,0.1999,0
15.11,11,45.68,0,4,1523,0.4666,0
48.34,19,7.11,0,6,2697,0.4064,0
192.35,7,11.32,0,4,2726,0.2823,0
27.98,18,10.8,1,3,356,0.2375,0
38.31,2,34.2,0,1,2502,0.2058,0
35.04,1,30.19,0,1,365,0.0775,0
73.57,1,5.24,0,2,528,0.6158,0
12.2,0,31.06,0,1,1963,0.0878,0
11.74,6,10.18,0,5,2251,0.0525,0
68.58,3,12.25,0,2,684,0.1325,0
56.42,17,21.37,0,4,2811,0.1187,0
118.56,1,2.43,0,4,2771,0.3304,0
4.77,17,3.63,0,1,1925,0.1998,0
15.08,5,22.83,0,3,2950,0.1189,0
77.55,5,25.83,0,1,1083,0.1907,0
106.56,12,21.83,0,4,1154,0.0681,0
42.07,1,10.46,0,1,2644,0.2499,0
18.08,1,37.79,0,4,268,0.2508,0
111.6,10,43.87,0,3,998,0.0387,0
89.4,8,14.78,0,4,386,0.2053,0
24.29,13,19.37,0,2,2803,0.1655,0
109.14,1,13.05,0,2,2651,0.3513,0
14.36,20,42.9,0,2,1143,0.4246,0
65.39,4,2.33,0,0,939,0.1501,0
12.07,1,29.06,0,1,2905,0.2711,0
8.85,20,38.5,0,0,1338,0.2094,0
32.02,3,17.29,0,5,2687,0.3263,0
6.74,12,22.79,0,2,1880,0.183,0
36.41,22,62.57,0,6,1798,0.1099,0
2.55,11,4.49,1,3,853,0.4189,0
47.99,11,32.09,0,4,20,0.3541,0
16.46,21,46.08,0,1,2018,0.0557,0
30.32,4,11.8,0,2,2445,0.1621,0
34.45,9,12.43,0,3,684,0.0492,0
65.94,8,43.56,0,3,1586,0.2639,0
69.16,16,32.55,0,5,811,0.1195,0
43.51,14,116.07,0,2,496,0.076,0
133.44,3,5.53,0,2,1274,0.1344,0
21.91,3,15.84,0,3,2747,0.0821,0
80.0,22,2.88,0,4,629,0.1499,0
60.37,11,24.83,0,2,1496,0.1365,0
72.81,3,16.64,0,1,338,0.3188,0
72.79,9,37.41,0,7,1934,0.1309,0
14.53,6,6.2,1,3,1223,0.3282,0
12.61,17,6.21,0,1,1766,0.2963,0
89.6,4,7.06,0,6,1728,0.2625,0
47.95,10,121.41,0,4,625,0.0934,0
112.37,22,26.79,0,4,292,0.0429,0
86.35,6,4.16,0,1,21,0.0539,0
25.76,0,41.86,0,4,2788,0.4197,0
19.07,17,18.24,0,5,1189,0.1472,0
32.94,3,14.92,0,4,662,0.1367,0
45.67,9,3.43,0,4,2632,0.3414,0
103.75,15,16.91,0,3,2459,0.2245,0
26.94,20,23.0,0,5,2967,0.1625,0
13.53,14,17.75,1,4,317,0.3055,0
52.01,2,-999.0,0,1,620,0.3254,0
49.54,4,14.38,0,6,872,0.2839,0
75.11,11,21.78,0,1,1359,0.2051,0
441.62,14,26.74,0,2,1852,0.2704,0
25.97,7,31.56,0,6,1465,0.2478,0
133.31,2,48.65,0,3,948,0.4829,0
26.06,14,10.73,0,5,1301,0.0933,0
24.37,21,12.3,0,4,1945,0.4921,0
280.05,6,41.32,0,1,2784,0.089,0
70.26,12,15.75,0,3,1227,0.2189,0
226.9,18,9.21,0,1,2623,0.1314,0
21.73,16,26.35,0,1,1258,0.0768,0
90.79,21,7.43,0,2,701,0.1835,0
21.66,15,7.65,0,0,1420,0.3029,0
44.48,2,20.46,0,2,2126,0.2248,0
14.0,12,3.75,0,1,2431,0.2632,0
41.82,15,35.08,0,2,1590,0.0436,0
48.4,23,42.23,0,1,510,0.143,0
92.23,23,31.98,0,2,1948,0.1497,0
80.25,8,24.12,0,2,1196,0.3663,0
43.33,9,7.69,0,2,688,0.0828,0
41.73,12,23.56,0,4,901,0.2419,0
78.61,9,26.81,0,4,2930,0.1369,0
20.89,13,38.11,0,2,1802,0.4567,0
53.99,3,18.63,0,7,2177,0.3114,0
98.95,2,25.47,0,3,84,0.1434,0
18.45,23,19.99,0,3,1024,0.3672,0
130.66,4,18.94,0,5,2425,0.0124,0
139.57,19,11.36,0,5,939,0.1262,0
389.66,21,21.56,0,3,1943,0.0933,0
25.17,14,38.71,0,3,907,0.2847,0
7.79,10,36.99,0,1,1459,0.3445,0
163.15,18,41.56,0,1,2959,0.1962,0
6.54,23,23.41,0,2,2071,0.1996,0
138.44,10,17.15,0,3,996,0.3627,0
8.16,21,28.92,0,5,815,0.2715,0
8.65,21,26.08,1,2,405,0.1603,0
87.69,3,57.09,0,4,769,0.2662,0
7.08,22,35.97,0,1,312,0.1406,0
127.32,13,43.66,0,3,1610,0.2286,0
82.3,5,27.81,1,2,29,0.4165,1
42.09,9,15.43,1,2,569,0.1063,0
107.94,11,22.24,0,4,2765,0.2431,0
82.63,2,19.2,0,1,2087,0.0259,0
52.47,14,-999.0,0,3,45,0.1397,0
11.94,17,16.12,0,2,2254,0.365,0
43.38,23,16.44,0,4,2899,0.1773,0
207.33,14,19.57,0,1,2207,0.2779,0
9.81,23,34.64,0,1,472,0.2621,0
106.47,4,15.89,0,3,2986,0.4254,0
60.08,23,4.78,0,1,1710,0.3602,0
13.15,7,30.51,1,2,2932,0.0454,0
16.3,7,4.65,1,2,2206,0.2202,0
15.37,18,8.84,0,4,939,0.2557,0
60.36,10,69.25,0,4,2205,0.1038,0
59.43,6,16.26,0,5,2533,0.087,0
