customer_id,month_index,tenure_months,monthly_charges,support_calls,avg_session_minutes,data_usage_gb,churned,plan_basic,plan_premium,plan_standard
10559,1,41,19.93,2,31.16,4.48,0,1,0,0
10150,3,6,93.56,1,32.05,2.44,0,0,1,0
10107,5,32,57.25,3,28.92,4.58,1,0,0,1
10024,0,16,65.66,2,23.87,5.13,1,0,0,1
10615,2,17,57.34,1,27.65,9.87,0,0,0,1
10283,6,8,65.69,0,37.87,9.98,0,0,0,1
10253,0,14,31.61,0,29.19,10.41,0,1,0,0
10158,4,36,26.38,0,35.5,7.28,0,1,0,0
10213,5,11,55.02,1,35.61,9.85,1,0,0,1
10564,3,18,30.16,2,52.47,10.84,1,1,0,0
10491,7,36,65.92,3,24.07,2.33,1,0,0,1
10182,3,43,17.99,1,26.77,6.26,0,1,0,0
10553,4,24,30.02,4,18.56,6.41,0,1,0,0
10494,3,9,59.04,1,47.14,11.68,1,0,0,1
10505,2,35,60.32,1,38.44,7.19,0,0,0,1
10549,1,46,34.07,1,46.31,10.8,0,1,0,0
10193,4,37,66.15,6,31.04,9.72,0,0,0,1
10090,5,18,98.93,2,32.97,7.97,0,0,1,0
10033,2,39,93.67,1,54.73,11.91,0,0,1,0
10444,3,22,25.49,4,28.31,4.21,0,1,0,0
10096,1,32,51.21,0,34.4,3.98,0,0,0,1
10028,6,30,86.64,1,26.41,5.4,0,0,1,0
10441,1,11,22.24,1,30.9,6.12,0,1,0,0
10434,2,5,62.52,1,32.42,8.41,0,0,0,1
10491,2,31,65.92,1,26.58,6.88,0,0,0,1
10028,4,28,86.64,1,37.96,6.89,0,0,1,0
10052,0,53,43.64,0,39.89,8.48,0,0,0,1
10203,7,36,33.24,0,30.92,2.54,0,1,0,0
10084,0,41,28.36,1,34.74,1.99,0,1,0,0
10577,0,43,51.92,2,21.79,4.2,0,0,0,1
10571,0,50,96.0,3,30.62,5.1,0,0,1,0
10268,3,14,19.89,1,40.53,10.72,0,1,0,0
10202,6,62,19.85,2,28.54,7.04,0,1,0,0
10094,1,60,19.4,1,40.46,7.51,0,1,0,0
10167,7,56,60.22,2,44.29,3.54,0,0,0,1
10371,7,26,24.15,0,48.64,8.47,0,1,0,0
10303,4,57,56.02,2,45.12,8.35,0,0,0,1
10693,4,47,53.92,0,39.38,10.12,0,0,0,1
10102,6,14,13.11,4,42.72,9.74,1,1,0,0
10338,5,13,51.21,1,26.82,4.02,1,0,0,1
10327,7,53,103.21,1,41.87,11.3,0,0,1,0
10107,5,32,57.25,3,28.92,4.58,1,0,0,1
10175,1,46,102.88,0,37.6,7.41,0,0,1,0
10672,4,54,55.33,4,29.7,4.52,0,0,0,1
10106,0,47,104.01,1,27.24,7.45,1,0,1,0
10306,6,32,29.25,5,16.96,2.27,1,1,0,0
10384,5,16,23.22,1,24.57,7.96,0,1,0,0
10371,0,19,24.15,0,48.58,10.9,0,1,0,0
10576,4,34,53.02,1,40.04,6.76,0,0,0,1
10628,0,45,54.82,0,27.33,3.98,0,0,0,1
10084,0,41,28.36,1,34.74,1.99,0,1,0,0
10536,1,5,58.52,0,19.54,4.33,1,0,0,1
10174,5,36,106.17,2,11.59,2.7,0,0,1,0
10188,3,30,49.51,1,38.6,9.74,0,0,0,1
10278,3,45,37.01,0,13.27,4.01,0,1,0,0
10336,3,31,50.39,4,51.95,12.71,0,0,0,1
10123,2,43,34.97,0,26.89,3.93,0,1,0,0
10226,0,7,50.9,2,56.83,8.66,0,0,0,1
10081,5,59,22.91,4,45.65,9.51,0,1,0,0
10637,1,8,27.14,2,46.97,7.72,1,1,0,0
10137,3,6,86.41,2,35.91,3.85,0,0,1,0
10529,4,25,97.78,2,30.63,6.43,1,0,1,0
10608,2,34,55.92,0,19.31,3.3,0,0,0,1
10109,0,37,83.33,1,27.04,4.48,0,0,1,0
10552,3,37,60.18,0,32.87,4.78,0,0,0,1
10323,0,37,58.72,1,30.61,8.39,0,0,0,1
10190,1,19,14.6,1,46.2,10.91,0,1,0,0
10606,1,57,45.12,1,35.29,9.46,0,0,0,1
10592,5,50,24.48,0,38.51,5.68,0,1,0,0
10125,3,20,54.24,1,34.18,8.19,0,0,0,1
10107,1,28,57.25,5,24.84,4.62,0,0,0,1
10653,1,55,47.19,2,37.43,7.87,0,0,0,1
10119,3,49,27.99,2,37.45,8.1,0,1,0,0
10110,2,52,75.99,0,18.02,6.72,1,0,1,0
10627,4,33,14.47,2,48.28,11.44,0,1,0,0
10237,1,17,22.41,0,21.31,5.67,1,1,0,0
10615,7,22,57.34,0,22.12,4.78,0,0,0,1
10250,1,3,98.33,1,34.29,7.93,0,0,1,0
10052,1,54,43.64,3,40.62,7.13,0,0,0,1
10136,0,4,25.78,2,21.55,3.16,0,1,0,0
10510,0,28,98.23,2,18.53,4.05,1,0,1,0
10554,3,14,56.82,1,46.58,10.68,1,0,0,1
10346,3,26,31.72,4,37.38,6.24,0,1,0,0
10569,4,29,55.85,1,13.94,8.25,1,0,0,1
10203,2,31,33.24,0,33.97,7.23,0,1,0,0
10401,4,45,94.34,2,43.13,7.74,0,0,1,0
10030,3,49,90.43,1,12.56,2.34,0,0,1,0
10515,1,40,49.8,0,61.12,11.25,0,0,0,1
10584,2,37,22.43,1,32.4,6.55,0,1,0,0
10176,5,60,61.48,1,23.61,7.33,0,0,0,1
10068,1,57,98.99,2,31.52,9.96,0,0,1,0
10240,5,34,55.23,2,37.67,11.18,0,0,0,1
10221,2,45,59.01,0,23.19,0.72,0,0,0,1
10112,0,47,95.9,1,42.81,7.53,0,0,1,0
10030,7,53,90.43,4,24.73,6.02,0,0,1,0
10191,6,60,93.06,2,36.52,4.92,0,0,1,0
10222,2,17,61.55,1,41.95,8.46,0,0,0,1
10037,4,19,57.92,3,41.35,6.19,0,0,0,1
10667,2,45,38.58,0,21.04,3.98,0,1,0,0
10062,2,23,24.98,0,42.77,10.38,0,1,0,0
10472,5,6,89.19,0,53.11,10.96,0,0,1,0
10247,1,4,104.3,0,2.88,1.88,0,0,1,0
10102,2,10,13.11,2,36.65,7.56,1,1,0,0
10259,5,25,53.71,4,45.51,9.13,0,0,0,1
10081,1,55,22.91,0,48.32,6.41,0,1,0,0
10160,0,30,94.35,0,44.82,6.66,0,0,1,0
10222,1,16,61.55,0,49.35,12.21,0,0,0,1
10179,2,10,25.0,1,41.35,8.97,1,1,0,0
10689,2,55,48.2,1,52.6,10.32,0,0,0,1
10644,1,42,27.59,0,27.0,4.35,0,1,0,0
10691,0,52,63.33,0,17.71,0.73,0,0,0,1
10669,2,7,53.08,1,29.27,10.34,0,0,0,1
10472,3,4,89.19,1,51.72,11.23,0,0,1,0
10630,1,33,19.28,4,21.05,4.22,0,1,0,0
10682,1,32,96.14,0,33.89,7.49,0,0,1,0
10519,1,42,26.28,2,12.46,3.44,1,1,0,0
10107,6,33,57.25,2,27.65,3.81,1,0,0,1
10168,4,46,28.38,4,33.72,7.22,1,1,0,0
10476,1,41,64.05,3,11.69,3.09,0,0,0,1
10560,4,46,91.83,0,30.81,4.64,0,0,1,0
10669,0,5,53.08,0,33.41,5.59,0,0,0,1
10027,7,57,88.85,1,32.93,7.27,0,0,1,0
10621,1,58,54.1,5,40.84,8.26,1,0,0,1
10323,1,38,58.72,1,29.56,6.43,0,0,0,1
10589,4,31,20.75,0,3.35,2.11,0,1,0,0
10095,1,56,65.91,0,55.89,11.82,0,0,0,1
10345,3,38,57.38,1,31.16,11.17,1,0,0,1
10284,0,33,54.4,0,58.76,17.15,0,0,0,1
10397,6,61,22.64,1,34.83,9.61,0,1,0,0
10526,2,41,31.93,1,30.42,5.52,0,1,0,0
10031,3,26,22.33,0,22.8,5.15,0,1,0,0
10631,2,38,23.53,0,50.54,6.6,0,1,0,0
10251,1,23,21.15,1,36.12,11.17,0,1,0,0
10413,1,28,24.03,2,18.97,1.2,0,1,0,0
10410,1,51,54.61,2,46.23,9.72,1,0,0,1
10026,4,11,15.36,0,36.26,15.07,0,1,0,0
10166,6,33,90.58,3,41.63,6.56,0,0,1,0
10036,0,58,28.12,2,35.16,3.34,0,1,0,0
10269,1,35,56.18,4,17.07,5.96,1,0,0,1
10326,0,54,84.76,2,22.76,5.59,1,0,1,0
10581,5,32,64.83,2,37.24,5.93,0,0,0,1
10526,0,39,31.93,0,34.91,7.05,0,1,0,0
10575,0,34,19.22,2,21.52,3.38,1,1,0,0
10440,5,20,49.18,1,33.15,8.03,0,0,0,1
10263,1,25,26.09,2,45.26,13.47,0,1,0,0
10036,2,60,28.12,1,23.79,7.0,1,1,0,0
10032,1,11,62.02,1,35.73,6.43,0,0,0,1
10667,1,44,38.58,2,19.43,2.01,0,1,0,0
10640,3,45,28.45,0,27.61,4.41,0,1,0,0
10331,3,9,63.39,2,11.87,3.21,1,0,0,1
10326,3,57,84.76,3,33.65,6.02,1,0,1,0
10135,5,19,24.18,2,70.88,11.08,1,1,0,0
10020,0,28,103.6,0,14.16,2.89,1,0,1,0
10435,4,7,17.14,0,51.57,9.71,1,1,0,0
10387,3,50,24.36,0,36.47,9.32,0,1,0,0
10640,2,44,28.45,0,19.87,3.18,0,1,0,0
10151,2,54,55.28,2,7.5,1.32,1,0,0,1
10481,3,51,99.86,0,44.03,9.37,0,0,1,0
10554,1,12,56.82,2,48.82,7.68,1,0,0,1
10218,1,9,27.01,0,30.37,6.08,0,1,0,0
10559,0,40,19.93,0,22.74,5.14,0,1,0,0
10153,2,40,21.95,3,52.4,9.59,0,1,0,0
10499,3,46,23.62,5,47.31,8.98,0,1,0,0
10225,0,27,21.62,1,33.73,8.29,0,1,0,0
10324,5,47,33.79,1,32.67,10.07,0,1,0,0
10182,1,41,17.99,0,33.89,4.24,0,1,0,0
10115,1,56,28.63,0,44.36,9.18,0,1,0,0
10239,1,36,46.96,1,35.46,7.96,0,0,0,1
10210,4,23,20.02,0,32.3,5.1,0,1,0,0
10482,3,46,18.38,4,40.92,9.27,0,1,0,0
10512,0,54,27.37,2,16.6,1.8,0,1,0,0
10699,2,57,49.32,0,31.01,6.68,0,0,0,1
10052,0,53,43.64,0,39.89,8.48,0,0,0,1
10315,3,33,92.98,2,29.84,4.92,0,0,1,0
10418,2,26,19.73,1,23.58,8.52,0,1,0,0
10559,3,43,19.93,1,31.87,9.14,0,1,0,0
10186,1,15,57.78,5,36.81,10.92,0,0,0,1
10004,0,6,25.96,1,6.83,2.33,0,1,0,0
10038,5,26,59.73,1,34.37,7.9,0,0,0,1
10528,0,12,49.53,1,37.94,9.22,0,0,0,1
10347,1,4,13.88,1,39.91,7.51,0,1,0,0
10669,3,8,53.08,2,30.46,3.64,0,0,0,1
10631,4,40,23.53,1,43.75,9.11,0,1,0,0
10629,6,11,93.94,0,9.96,2.75,1,0,1,0
10037,2,17,57.92,2,39.41,11.6,0,0,0,1
10649,5,11,45.02,1,45.36,9.45,0,0,0,1
10427,0,16,33.22,0,36.96,6.21,0,1,0,0
10109,5,42,83.33,3,26.83,8.12,0,0,1,0
10311,3,50,16.51,0,31.07,8.89,0,1,0,0
10338,6,14,51.21,2,32.71,5.19,1,0,0,1
10099,2,5,30.67,0,21.86,5.87,1,1,0,0
10430,2,32,56.09,0,37.42,7.98,0,0,0,1
10087,2,39,58.53,5,21.56,6.8,0,0,0,1
10518,2,33,96.56,0,44.45,11.32,0,0,1,0
10172,1,5,25.51,1,32.58,5.27,1,1,0,0
10344,5,10,25.24,2,17.21,3.33,1,1,0,0
10500,5,38,96.42,1,25.62,4.71,0,0,1,0
10266,5,42,21.82,1,24.05,5.11,0,1,0,0
10541,6,24,40.47,0,57.66,10.2,0,0,0,1
10348,1,52,28.8,1,50.25,7.58,0,1,0,0
10177,3,19,91.9,0,31.95,6.72,0,0,1,0
10270,0,46,26.22,0,16.94,8.17,0,1,0,0
10004,1,7,25.96,0,17.24,2.29,0,1,0,0
10206,4,50,97.69,2,40.29,5.65,0,0,1,0
10402,0,55,16.19,1,12.38,0.0,0,1,0,0
10595,2,27,20.98,3,34.7,4.89,1,1,0,0
10282,5,32,28.3,4,28.92,5.23,1,1,0,0
10298,3,42,51.95,0,21.28,4.7,0,0,0,1
10542,2,29,88.41,1,50.48,7.5,1,0,1,0
10654,3,24,19.89,2,40.04,10.94,0,1,0,0
10489,3,47,23.83,1,37.5,8.1,0,1,0,0
10400,3,22,96.28,0,24.01,4.33,0,0,1,0
10013,5,52,55.29,3,21.72,1.31,0,0,0,1
10438,0,26,29.83,0,59.41,14.28,0,1,0,0
10033,3,40,93.67,2,53.75,11.63,0,0,1,0
10260,2,8,97.75,0,42.32,8.01,0,0,1,0
10133,4,14,47.45,0,44.45,4.04,0,0,0,1
10592,4,49,24.48,0,31.03,8.85,0,1,0,0
10571,0,50,96.0,3,30.62,5.1,0,0,1,0
10432,1,37,27.06,0,1.05,0.94,1,1,0,0
10609,1,33,57.51,1,39.27,13.45,0,0,0,1
10017,4,9,21.81,1,31.7,7.38,1,1,0,0
10144,2,57,29.62,0,26.86,5.81,0,1,0,0
10117,5,45,29.07,0,16.97,3.41,0,1,0,0
10470,3,40,21.25,0,22.43,8.45,0,1,0,0
10461,0,15,26.45,1,51.59,10.08,0,1,0,0
10219,4,6,23.93,1,12.37,3.48,1,1,0,0
10050,2,28,24.29,1,14.99,3.82,0,1,0,0
10209,1,57,98.71,3,25.26,7.41,0,0,1,0
10057,6,55,57.52,1,39.14,7.93,0,0,0,1
10375,1,2,29.58,3,42.19,10.03,0,1,0,0
10251,4,26,21.15,0,36.82,9.02,0,1,0,0
10483,2,52,16.51,1,27.35,8.25,0,1,0,0
10438,2,28,29.83,0,65.74,13.96,0,1,0,0
10513,4,60,26.9,1,31.73,7.31,0,1,0,0
10362,3,16,29.03,2,40.9,10.25,0,1,0,0
10172,4,8,25.51,3,40.11,10.8,0,1,0,0
10205,1,9,62.79,2,30.38,7.04,1,0,0,1
10638,5,11,55.29,1,39.66,10.62,1,0,0,1
10260,4,10,97.75,0,37.95,11.17,0,0,1,0
10446,5,53,20.14,1,28.79,4.47,0,1,0,0
10449,3,6,24.1,1,32.61,9.61,0,1,0,0
10036,4,62,28.12,0,20.87,3.01,0,1,0,0
10546,0,15,31.25,2,37.49,6.39,0,1,0,0
10369,1,17,17.73,1,37.74,5.31,0,1,0,0
10379,4,24,24.57,0,21.01,5.35,0,1,0,0
10180,3,5,54.36,0,37.36,11.21,0,0,0,1
10297,0,53,33.67,1,37.11,6.67,1,1,0,0
10450,2,25,101.5,2,44.21,7.28,0,0,1,0
10152,5,12,50.77,1,38.8,5.49,1,0,0,1
10355,5,59,58.98,0,36.45,7.49,0,0,0,1
10695,3,46,51.64,2,29.38,7.57,0,0,0,1
10046,5,18,56.97,1,19.36,9.75,1,0,0,1
10679,1,15,56.63,2,56.76,8.52,0,0,0,1
10267,2,43,48.39,2,24.64,2.87,0,0,0,1
10291,3,10,62.74,0,21.58,6.62,0,0,0,1
10104,3,20,46.41,2,28.93,4.67,1,0,0,1
10506,1,49,58.5,2,33.76,6.82,0,0,0,1
10544,7,33,21.85,1,35.41,2.5,0,1,0,0
10511,0,45,31.91,1,39.17,8.99,0,1,0,0
10609,2,34,57.51,1,43.01,10.22,1,0,0,1
10306,0,26,29.25,1,27.73,3.89,0,1,0,0
10211,1,13,93.92,2,29.86,4.54,0,0,1,0
10166,1,28,90.58,0,39.35,8.67,0,0,1,0
10219,0,2,23.93,0,18.65,5.68,0,1,0,0
10155,1,27,93.15,1,30.86,6.69,0,0,1,0
10197,2,58,16.22,1,36.56,7.75,0,1,0,0
10498,2,13,34.51,1,17.69,5.13,0,1,0,0
10412,3,39,87.57,2,18.98,0.0,0,0,1,0
10131,0,20,96.48,4,30.2,2.72,1,0,1,0
10494,5,11,59.04,1,50.54,11.86,0,0,0,1
10544,6,32,21.85,0,27.1,5.15,0,1,0,0
10289,1,49,23.54,1,40.07,9.38,0,1,0,0
10491,1,30,65.92,1,20.37,3.82,0,0,0,1
10452,1,9,29.53,1,54.43,8.26,0,1,0,0
10553,1,21,30.02,0,22.88,2.26,1,1,0,0
10080,5,52,55.43,2,46.11,6.22,0,0,0,1
10590,1,58,22.88,1,47.3,8.19,0,1,0,0
10209,0,56,98.71,2,27.77,3.55,0,0,1,0
10384,3,14,23.22,0,22.88,5.83,0,1,0,0
10036,3,61,28.12,0,28.19,6.14,0,1,0,0
10198,3,13,24.64,1,35.73,5.56,0,1,0,0
10413,3,30,24.03,0,23.98,5.56,0,1,0,0
10574,6,18,18.14,3,44.99,7.51,1,1,0,0
10297,7,60,33.67,2,39.12,11.51,1,1,0,0
10450,3,26,101.5,2,52.05,11.22,0,0,1,0
10239,5,40,46.96,0,33.9,4.64,0,0,0,1
10142,0,4,60.17,0,15.75,2.4,0,0,0,1
10658,4,28,32.82,0,37.6,5.27,0,1,0,0
10669,1,6,53.08,1,34.01,5.75,0,0,0,1
10356,1,42,26.35,3,70.12,11.64,0,1,0,0
10523,7,45,59.6,0,36.22,8.14,0,0,0,1
10398,4,27,45.34,0,27.79,8.05,0,0,0,1
10150,1,4,93.56,4,27.84,5.35,1,0,1,0
10219,3,5,23.93,5,13.59,5.83,1,1,0,0
10541,2,20,40.47,0,47.14,6.6,1,0,0,1
10654,1,22,19.89,1,48.77,9.66,0,1,0,0
10501,1,20,29.07,2,41.63,6.0,0,1,0,0
10028,4,28,86.64,1,37.96,6.89,0,0,1,0
10420,0,42,86.18,0,38.01,5.54,0,0,1,0
10133,0,10,47.45,0,41.03,9.24,1,0,0,1
10102,0,8,13.11,1,36.1,6.55,1,1,0,0
10574,7,19,18.14,2,43.17,8.27,1,1,0,0
10506,0,48,58.5,1,39.55,6.64,0,0,0,1
10616,0,46,103.99,4,23.62,6.21,0,0,1,0
10079,6,61,27.6,2,43.0,4.73,0,1,0,0
10594,2,8,40.29,1,42.34,8.47,0,1,0,0
10122,2,6,61.29,4,25.04,3.89,1,0,0,1
10148,7,41,56.36,2,16.71,3.93,0,0,0,1
10141,2,8,49.64,0,41.89,6.47,0,0,0,1
10366,0,22,58.54,0,37.9,8.73,1,0,0,1
10018,4,47,16.44,1,20.33,2.83,0,1,0,0
10462,1,22,60.55,1,21.34,6.36,1,0,0,1
10339,7,21,49.51,2,22.71,2.64,0,0,0,1
10372,5,37,50.31,0,34.5,7.62,0,0,0,1
10311,3,50,16.51,0,31.07,8.89,0,1,0,0
10396,1,41,53.29,1,25.08,5.94,0,0,0,1
10534,0,44,97.2,2,19.92,4.66,0,0,1,0
10100,7,40,99.44,2,30.5,4.26,0,0,1,0
10308,3,13,24.61,3,21.89,4.68,1,1,0,0
10534,4,48,97.2,1,13.16,3.73,0,0,1,0
10406,4,43,27.08,2,40.95,8.17,0,1,0,0
10390,0,28,31.74,1,41.46,9.22,0,1,0,0
10481,7,55,99.86,0,38.0,5.79,0,0,1,0
10131,0,20,96.48,4,30.2,2.72,1,0,1,0
10641,1,25,55.76,3,15.1,5.09,0,0,0,1
10307,4,29,31.37,1,16.33,3.17,0,1,0,0
10190,6,24,14.6,2,45.18,9.23,0,1,0,0
10596,0,19,19.95,1,41.5,9.03,1,1,0,0
10603,2,11,22.43,3,33.35,9.88,1,1,0,0
10299,3,41,22.87,3,39.82,7.82,0,1,0,0
10482,7,50,18.38,4,37.18,7.37,1,1,0,0
10502,6,64,48.3,0,61.92,10.22,0,0,0,1
